100000.0,85.1
200000.0,78.9
300000.0,97.3
400000.0,99.0
500000.0,97.7
600000.0,133.2
700000.0,130.4
800000.0,125.7
900000.0,126.9
1000000.0,130.7
1100000.0,134.7
1200000.0,134.6
1300000.0,134.9
1400000.0,134.2
1500000.0,134.5
1600000.0,134.1
1700000.0,134.3
1800000.0,134.6
1900000.0,134.3
2000000.0,133.7
2100000.0,73.4
2200000.0,68.9
2300000.0,78.2
2400000.0,78.6
2500000.0,77.0
2600000.0,87.2
2700000.0,86.6
2800000.0,85.9
2900000.0,86.6
3000000.0,86.4
3100000.0,84.1
3200000.0,83.1
3300000.0,83.3
3400000.0,83.0
3500000.0,83.0
3600000.0,83.0
3700000.0,83.2
3800000.0,82.8
3900000.0,83.2
4000000.0,83.1
4100000.0,75.9
4200000.0,62.0
4300000.0,64.7
4400000.0,64.4
4500000.0,64.1
4600000.0,61.3
4700000.0,61.1
4800000.0,62.7
4900000.0,61.4
5000000.0,61.3
5100000.0,83.0
5200000.0,83.1
5300000.0,82.6
5400000.0,82.8
5500000.0,83.1
5600000.0,82.9
5700000.0,83.2
5800000.0,83.3
5900000.0,82.9
6000000.0,82.7
6100000.0,71.9
6200000.0,57.5
6300000.0,56.0
6400000.0,55.9
6500000.0,56.7
6600000.0,61.2
6700000.0,61.4
6800000.0,61.0
6900000.0,61.6
7000000.0,61.3
7100000.0,82.8
7200000.0,82.8
7300000.0,83.1
7400000.0,83.0
7500000.0,82.8
7600000.0,83.0
7700000.0,83.0
7800000.0,83.3
7900000.0,82.9
8000000.0,83.0
