400000.0,335.4
800000.0,330.3
1200000.0,428.3
1600000.0,413.6
2000000.0,421.0
2400000.0,540.8
2800000.0,531.8
3200000.0,542.2
3600000.0,552.2
4000000.0,498.9
4400000.0,586.5
4800000.0,582.1
5200000.0,582.0
5600000.0,580.9
6000000.0,581.1
6400000.0,584.6
6800000.0,582.1
7200000.0,580.9
7600000.0,581.3
8000000.0,580.3
8400000.0,326.8
8800000.0,294.0
9200000.0,326.5
9600000.0,324.5
1.0E7,334.4
1.04E7,374.2
1.08E7,369.9
1.12E7,375.5
1.16E7,373.7
1.2E7,374.5
1.24E7,355.8
1.28E7,355.0
1.32E7,354.5
1.36E7,354.9
1.4E7,355.1
1.44E7,353.2
1.48E7,355.4
1.52E7,355.7
1.56E7,354.0
1.6E7,355.4
1.64E7,350.4
1.68E7,255.5
1.72E7,269.3
1.76E7,269.2
1.8E7,269.9
1.84E7,255.5
1.88E7,255.5
1.92E7,255.9
1.96E7,255.4
2.0E7,255.7
2.04E7,354.5
2.08E7,354.4
2.12E7,354.5
2.16E7,354.0
2.2E7,356.4
2.24E7,353.0
2.28E7,355.2
2.32E7,354.5
2.36E7,356.6
2.4E7,356.3
2.44E7,303.3
2.48E7,235.4
2.52E7,225.9
2.56E7,224.7
2.6E7,289.5
2.64E7,401.5
2.68E7,2747.1
2.72E7,359.1
2.76E7,320.7
2.8E7,302.0
2.84E7,462.5
2.88E7,411.7
2.92E7,361.7
2.96E7,354.2
3.0E7,354.9
3.04E7,354.4
3.08E7,355.3
3.12E7,354.3
3.16E7,354.0
3.2E7,355.5
